id;guid;dayOfWeek;openHoursBegin;openHoursEnd;breakHoursBegin;breakHoursEnd;comment;type;chartOrganizationId
8322;58b0dc03-e184-4574-834a-3992c1b3f9f9;6;;;;;;ReceptionHours;24
8323;5787fa11-3a68-406b-987e-e40823c3d3db;1;08:00:00;17:00:00;;;;ReceptionHours;24
8324;0126b3a3-b81b-45d9-a967-92f6c0bf27f5;0;;;;;;OpeningHours;24
8325;e386a3ae-aae2-47ec-ad3c-ecbbba2b69a7;2;08:00:00;17:00:00;;;;OpeningHours;24
8326;2bb8cceb-4ded-4aad-a0f7-f62e249b2540;3;08:00:00;17:00:00;;;;OpeningHours;24
8327;a08a6bc1-782f-4ffb-acaa-600015001db6;4;08:00:00;17:00:00;;;;OpeningHours;24
8328;e5f26a44-e33f-4862-988b-8e5f1f15310f;5;08:00:00;17:00:00;;;;OpeningHours;24
8329;638da397-fd1a-492a-a093-9edc224ffe40;6;;;;;;OpeningHours;24
8330;eb38893a-4990-44db-8694-7a06a2e89a8e;1;08:00:00;17:00:00;;;;OpeningHours;24
8331;6390a01e-7a23-4b6b-bcc6-9f41385df70a;0;;;;;;ReceptionHours;25
8332;c5f68df1-63a8-436d-954b-6da8a821752b;2;15:00:00;17:00:00;;;;ReceptionHours;25
8333;dcf5518d-6c96-4b01-b3e6-03dc9669556f;3;15:00:00;17:00:00;;;;ReceptionHours;25
8334;67d71b7b-b002-4378-bdad-2d8a960b891e;4;15:00:00;17:00:00;;;;ReceptionHours;25
8335;303fe656-20f0-4eba-945b-d4b6d4e26217;5;15:00:00;17:00:00;;;;ReceptionHours;25
8336;a42783e6-8ba3-4bf0-94b3-e0ac684b7ae6;6;;;;;;ReceptionHours;25
8337;fdd5acb9-74ad-4007-96be-a871626d9f63;1;15:00:00;17:00:00;;;;ReceptionHours;25
8338;e30ffc42-a5e5-4acc-abfe-4d2f63a5cdd5;0;;;;;;OpeningHours;25
8339;29bca8d4-2ebb-41e0-b8bf-68cbb909b694;2;10:00:00;17:00:00;;;;OpeningHours;25
8340;e3e75aca-609f-42b7-9176-75e7d0309feb;3;10:00:00;17:00:00;;;;OpeningHours;25
8341;901a5991-5ed5-4727-b104-fd6c7c6274c0;4;10:00:00;17:00:00;;;;OpeningHours;25
8342;fe46fb43-3e88-4df4-8b13-5b0f542025a6;5;10:00:00;17:00:00;;;;OpeningHours;25
8343;584fd3d1-1f69-4e9a-80b4-df16bb247698;6;;;;;;OpeningHours;25
8344;c1360db4-63d4-429b-aea2-02a2ad321758;1;10:00:00;17:00:00;;;;OpeningHours;25
8345;d1663d93-16d3-43a7-8fd3-44abb68aa990;0;;;;;;ReceptionHours;27
8346;02a20533-5674-4a93-961e-ae1406d9afc0;2;;;;;;ReceptionHours;27
8347;23fb0ff2-824c-4ba1-b9df-cf4a91ffc0eb;3;17:00:00;19:00:00;;;;ReceptionHours;27
8348;acf67c8e-ed62-4930-bf4e-fead0825b3fc;4;;;;;;ReceptionHours;27
8349;42f645e7-3c4c-4261-b559-2ca38b60df56;5;17:00:00;19:00:00;;;;ReceptionHours;27
8350;7caf5101-8ebd-47a9-891e-9ea2fd5c9162;6;;;;;;ReceptionHours;27
8351;8bf9796a-395c-41a5-a74c-e2969fc16cfb;1;17:00:00;19:00:00;;;"подъезд №2, помещение 22 ""а""";ReceptionHours;27
8352;0126d7c5-7a1a-4b59-adfd-2e0595b4f545;0;;;;;;OpeningHours;27
8353;c05f9fe3-2a11-42c0-8793-b1abf0df601b;2;;;;;;OpeningHours;27
8354;ca164318-0b4f-4e5b-a46b-639df0f59696;3;17:00:00;19:00:00;;;;OpeningHours;27
8355;48e47af4-08f8-47b9-bd7f-8f62da670ccf;4;;;;;;OpeningHours;27
8356;2d9350e1-0bf4-40e7-8824-926681dc18ff;5;17:00:00;19:00:00;;;;OpeningHours;27
8357;ad862b22-58da-4a6f-b607-73a6c2e35a08;6;;;;;;OpeningHours;27
8358;f372798d-6e72-4687-9bd6-fc87137a81f5;1;17:00:00;19:00:00;;;;OpeningHours;27
8359;90e76df1-0919-4a6a-97df-0c01fd470d78;0;14:00:00;15:00:00;;;;ReceptionHours;29
8360;bb8298c9-9055-49fb-9220-537dbf3cfd4a;2;;;;;;ReceptionHours;29
8361;5921199e-6828-42ef-a649-1fbac8b734ef;3;17:00:00;18:00:00;;;;ReceptionHours;29
8362;53372314-028e-41d9-a79a-ac36fdc1d7a4;4;;;;;;ReceptionHours;29
8363;504966e9-3a29-4531-87ef-0a0feb5a9184;5;;;;;;ReceptionHours;29
8364;8a78b2c3-3791-4aee-a208-9061a9e88c8c;6;;;;;;ReceptionHours;29
8365;10fbbd36-4395-422f-9d24-61ed8e48ff6c;1;;;;;;ReceptionHours;29
8366;854904d4-ff75-4dda-89e9-36b63d9b23d9;0;08:00:00;15:00:00;;;;OpeningHours;29
8367;22fb7f9c-7fe3-4b91-b39a-2605b020b819;2;08:00:00;17:00:00;;;;OpeningHours;29
8368;69c3aedb-c2f0-4ec1-9e12-cfeaa0ff4236;3;08:00:00;17:00:00;;;;OpeningHours;29
8369;bb01706a-1338-4e75-b533-f2f68042de1b;4;08:00:00;17:00:00;;;;OpeningHours;29
8370;091d4e70-91f7-43c2-a8ef-cfbaeac296e1;5;08:00:00;17:00:00;;;;OpeningHours;29
8371;470ea3f7-a51b-4524-b705-514a3e9f4d4a;6;08:00:00;14:00:00;;;;OpeningHours;29
8372;29c182b0-38eb-4dc4-9568-69b4d7ea5c96;1;08:00:00;17:00:00;;;;OpeningHours;29
8373;60d426ae-be90-40f2-a8cd-61f50730927a;0;;;;;;ReceptionHours;30
8374;a5f60939-1682-4571-bb20-2a4611b2d76b;2;;;;;;ReceptionHours;30
8375;3bbaf75d-d3b8-449f-a367-0403ff7adddc;3;;;;;;ReceptionHours;30
8376;e090cb21-c330-4516-8bfa-f7b4500bcd47;4;;;;;;ReceptionHours;30
8377;92b7354a-71c5-49e2-9277-58519ef4bba0;5;;;;;;ReceptionHours;30
8378;deb0253e-baaf-4deb-b9b4-a6465620b7a0;6;;;;;;ReceptionHours;30
8379;317b3ce4-1d40-4633-be95-db8ed49e7bf8;1;08:00:00;17:00:00;12:00:00;13:00:00;щербакова 63;ReceptionHours;30
8380;b954adf7-7aa8-4776-bed8-3355bb981da8;0;;;;;;OpeningHours;30
8381;1201b3f9-aa3c-438e-8d1a-28c52a0b7a5f;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;30
8382;e4e7f87a-1914-4b70-91ec-95629b6ebf20;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;30
8383;5a26ce9a-cabc-4933-8a31-4d57c0e3caa5;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;30
8384;82cd57fe-f95c-4dfb-8655-e505f7340d79;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;30
8385;00a799f1-67d9-4a68-8e20-1bc7d6e50dbd;6;;;;;;OpeningHours;30
8386;bf08ecfa-1c20-4862-bde6-1d84130265ca;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;30
8387;7ca6d7dd-fe3d-47aa-a523-5e937e46ea98;0;;;;;;ReceptionHours;31
8388;bcd07ba8-f933-49fe-a813-4e093d127961;2;;;;;;ReceptionHours;31
8389;7e428b12-ea29-4e93-b60b-d90be6b99463;3;;;;;;ReceptionHours;31
8390;5614f5ce-2a43-4519-ae88-6728f18de8b5;4;15:00:00;18:00:00;;;каждый 3-й четверг месяца;ReceptionHours;31
8391;d0878fdd-998d-4ac9-a2d7-cf1a04f651c7;5;;;;;;ReceptionHours;31
8392;e87009cb-1dd9-4fbb-970d-da52caee992d;6;;;;;;ReceptionHours;31
8393;cadd773f-2cf5-4cf7-9f61-d223ab254475;1;;;;;;ReceptionHours;31
8394;a146625a-7c1c-456b-9a8e-bb00365260ae;0;;;;;;OpeningHours;31
8395;6b2cb15a-858e-4ba8-9a4c-0f6ea8963bda;2;09:00:00;18:00:00;12:00:00;12:45:00;;OpeningHours;31
8396;bea1e75d-0efe-4329-8a98-646f6853ab67;3;09:00:00;18:00:00;12:00:00;12:45:00;;OpeningHours;31
8397;5ac7a9fd-1882-44ef-8a88-372ae4d008b3;4;09:00:00;18:00:00;12:00:00;12:45:00;;OpeningHours;31
8398;963d0f52-217f-41d5-9389-2fe1f87e79a2;5;09:00:00;16:45:00;12:00:00;12:45:00;;OpeningHours;31
8399;a041799c-3686-4a23-a5d0-d98abcb080bf;6;;;;;;OpeningHours;31
8400;769c662c-eb26-46de-9d00-669bd858f6d6;1;09:00:00;18:00:00;12:00:00;12:45:00;;OpeningHours;31
8401;530ffbec-5c1b-40cc-a76a-6a89027ac630;0;;;;;;ReceptionHours;32
8402;4828c94f-264a-460c-b38c-58bd66cdef25;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;32
8403;cea79a7d-072b-49be-be56-63e36d2088b6;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;32
8404;2fc9a4a7-3f06-4ae2-8a28-e8988b11a7f8;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;32
8405;d6070710-1d3f-4979-9279-16a81b82bcc9;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;32
8406;c9886e0f-1b42-4cd2-a78e-68240729c935;6;;;;;;ReceptionHours;32
8407;78c453ac-0cfe-4a17-b609-fad176031ed1;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;32
8408;d40e09ba-a8db-49a0-83c8-827a75b8fd81;0;;;;;;OpeningHours;32
8409;3f82805b-7431-4c19-a04d-f9bccfc811f4;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;32
8410;72bf01fa-1bbf-40c1-afe2-b0e5c3dffc96;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;32
8411;cc0c2c04-e8db-43fd-b209-0a527bc54892;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;32
8412;6633e151-ac4e-4896-84d4-fa0f99a90572;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;32
8413;9c7f0dd1-2a6e-431b-a998-5a23077dc4e4;6;;;;;;OpeningHours;32
8414;b17532b3-8a25-4e78-b8cb-e64f7ea46fa4;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;32
8415;8bedfd25-e13a-4677-aa63-0a181868f1d0;0;;;;;;ReceptionHours;33
8416;cf511e49-4c38-464f-9df4-a47cd95f083b;2;14:00:00;15:00:00;;;;ReceptionHours;33
8417;95fdf48b-bee8-4757-b434-d031d1d351a7;3;14:00:00;15:00:00;;;;ReceptionHours;33
8418;b48383ce-da51-49da-94ca-098fb292bdae;4;14:00:00;15:00:00;;;;ReceptionHours;33
8419;8ab75305-692e-4449-becd-c39d333105df;5;14:00:00;15:00:00;;;;ReceptionHours;33
8420;c230d32a-ad94-4ad8-83be-98a38102e260;6;;;;;;ReceptionHours;33
8421;11a3a613-d87c-4972-a41f-9d074c531461;1;14:00:00;15:00:00;;;;ReceptionHours;33
8422;140b6f4e-1e15-4b1d-a490-a7c0388d9203;0;;;;;;OpeningHours;33
8423;1d5e763c-4635-459d-855c-642f35c05b29;2;09:00:00;15:00:00;12:00:00;13:00:00;;OpeningHours;33
8424;5611f6c0-7abb-4f4d-bdda-ec4be79660c1;3;09:00:00;15:00:00;12:00:00;13:00:00;;OpeningHours;33
8425;5840ccab-bc4d-469d-8bd7-eb96f00e773f;4;09:00:00;15:00:00;12:00:00;13:00:00;;OpeningHours;33
8426;7da74e1f-f511-47af-babd-46b6a74b77ee;5;09:00:00;15:00:00;12:00:00;13:00:00;;OpeningHours;33
8427;64b1017f-36e9-4743-b2da-ad346dc42c9f;6;;;;;;OpeningHours;33
8428;e7357ce5-e6f6-4b03-b366-7c631b82926f;1;09:00:00;15:00:00;12:00:00;13:00:00;;OpeningHours;33
8429;5a594eba-3e3d-4ca6-af28-63d78d6e27dc;0;;;;;;ReceptionHours;34
8430;ee8ed099-7ba4-45e5-b252-b96e95a58eeb;2;09:00:00;16:00:00;;;без обеда;ReceptionHours;34
8431;e322743f-9906-4b69-81a2-7767ff1a09bb;3;09:00:00;16:00:00;;;без обеда;ReceptionHours;34
8432;68489193-5fb4-42c1-93ca-d69eb8cb11f3;4;09:00:00;16:00:00;;;без обеда;ReceptionHours;34
8433;be6364ca-81c4-4598-bdb2-6d7be8c5d9ba;5;;;;;;ReceptionHours;34
8434;9886314e-909d-483d-9f38-f92fce135936;6;;;;;;ReceptionHours;34
8435;47fff899-fae8-4f1c-bf25-38309a18a1d8;1;09:00:00;16:00:00;;;без обеда;ReceptionHours;34
8436;331a7cea-7721-4b93-b076-e6d692cd7733;0;;;;;;OpeningHours;34
8437;df9f0f4a-ca66-47ed-a477-16fef465a3ea;2;09:00:00;16:00:00;;;;OpeningHours;34
8438;2449032d-2356-455d-9267-8034bdda2e5f;3;09:00:00;16:00:00;;;;OpeningHours;34
8439;37100186-16c5-40ef-8893-b25bede377d1;4;09:00:00;16:00:00;;;;OpeningHours;34
8440;89fc23d9-eeb7-49a8-b1f0-ffc716bba867;5;;;;;;OpeningHours;34
8441;274ece43-36b4-45a7-8879-476942142228;6;;;;;;OpeningHours;34
8442;94b4240a-d112-4adf-9348-68f5d686a6af;1;09:00:00;16:00:00;;;;OpeningHours;34
8443;dadbfe8e-927b-41d3-b1bb-8d878e652fa2;0;;;;;;ReceptionHours;35
8444;e73ad4a4-a1b9-4d84-8c86-49f7b025f685;2;;;;;;ReceptionHours;35
8445;5d6804fe-9058-4dc1-bd07-63d247f28f9a;3;;;;;;ReceptionHours;35
8446;e6fada48-5cb7-4893-9583-659bfa9d505e;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;35
8447;f0afe3d9-0419-42d7-88cd-b731dfa40f3a;5;;;;;;ReceptionHours;35
8448;99f74fd0-90c7-4ee8-99ac-e33d59e775e1;6;;;;;;ReceptionHours;35
8449;0bbcd542-5c66-4786-8a62-5209bb36056c;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;35
8450;a3f9dc25-9bed-497f-b4d2-bd8b73517c6b;0;;;;;;OpeningHours;35
8451;6c5099bd-8be2-40bd-ac3c-0f2f8dbf8680;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;35
8452;4488ff6b-1e23-4c95-94ab-ebff17f72986;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;35
8453;6ea2902d-f51d-4c7a-a887-c929c4e794af;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;35
8454;7a5b3c6a-63e5-48e3-a933-326e86ec710c;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;35
8455;8a6976b4-27b1-4afd-9492-de394594153b;6;;;;;;OpeningHours;35
8456;11ecde7a-82fb-4224-830e-73381ddc87e4;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;35
8457;72e1b9ae-3049-4b0b-bf3e-b337f37c42cd;0;;;;;;ReceptionHours;36
8458;59d4b8f5-15eb-46bd-89a4-300c804bdb12;2;;;;;;ReceptionHours;36
8459;0ca8c377-365b-4300-a545-ffc67367a626;3;17:00:00;19:00:00;;;;ReceptionHours;36
8460;ae2a75d9-9958-4e87-987f-0c58b2dcd1be;4;;;;;;ReceptionHours;36
8461;67dbf576-a252-4405-b64a-33411f3f8004;5;17:00:00;19:00:00;;;;ReceptionHours;36
8462;8a9abf80-a8f9-4baa-a511-32312fa2d5e6;6;;;;;;ReceptionHours;36
8463;87d55391-d946-4e23-a376-31af4d12160a;1;17:00:00;19:00:00;;;;ReceptionHours;36
8464;bd719e5a-05f9-4468-a381-770ace98e9bd;0;;;;;;OpeningHours;36
8465;322cd38f-31b8-41f8-8f62-db3978fb1507;2;;;;;;OpeningHours;36
8466;c73d2b64-a5f0-44db-88ea-18b33289b91a;3;17:00:00;19:00:00;;;;OpeningHours;36
8467;97c51fc4-38d8-43d0-a8a4-ecb537f7e653;4;;;;;;OpeningHours;36
8468;e2969d5e-5a0d-47fb-b1c1-1783e638142b;5;17:00:00;19:00:00;;;;OpeningHours;36
8469;aa66bd1f-3aef-41b0-bc6d-02b39cee4b9f;6;;;;;;OpeningHours;36
8470;51182dbd-f06a-42b8-b022-ae02084c360c;1;17:00:00;19:00:00;;;;OpeningHours;36
8471;8887f6f2-01d6-4100-aa2c-271c5dee4ca5;0;09:00:00;18:00:00;;;;ReceptionHours;37
8472;76a83838-ed84-4a43-b088-898b3337a9cf;2;09:00:00;18:00:00;;;;ReceptionHours;37
8473;79c6d165-dcb0-453c-9241-ecdc327ed02b;3;09:00:00;18:00:00;;;;ReceptionHours;37
8474;490fc55c-8a6d-4f0b-bdf5-4ad903d2b782;4;09:00:00;18:00:00;;;;ReceptionHours;37
8475;383c2e45-a190-4ae3-92a0-6d00055ed6c9;5;09:00:00;18:00:00;;;;ReceptionHours;37
8476;4e2d88c7-ef3f-44bd-87f3-1e3ac0dfe186;6;09:00:00;18:00:00;;;;ReceptionHours;37
8477;e6f19d46-ecc9-441a-a9fe-ffe90815d0d3;1;09:00:00;18:00:00;;;;ReceptionHours;37
8478;73d960b9-b39a-4717-807d-d8273df54ed5;0;09:00:00;18:00:00;;;;OpeningHours;37
8479;be5a3f0c-fc36-45ef-98f9-b318aea0eea2;2;09:00:00;18:00:00;;;;OpeningHours;37
8480;20451a62-dd42-4cd3-b64d-01caa3bb89c6;3;09:00:00;18:00:00;;;;OpeningHours;37
8481;fcc3e0dd-ab4b-4b9d-a3f3-69bbeaa27cf0;4;09:00:00;18:00:00;;;;OpeningHours;37
8482;52afbe19-f2ca-4723-9006-79c998600d2b;5;09:00:00;18:00:00;;;;OpeningHours;37
8483;14649d89-12a9-41ae-8181-6cc88c36a6cc;6;09:00:00;18:00:00;;;;OpeningHours;37
8484;8370f41c-8fd1-4073-90fd-e72944e389cf;1;09:00:00;18:00:00;;;;OpeningHours;37
8485;281b32c0-eefd-4b90-bbb9-1e2730336ef8;0;;;;;;ReceptionHours;38
8486;819bfdb1-fffa-40ae-aad6-ebc1f2693163;2;;;;;;ReceptionHours;38
8487;7f9512f0-7f3e-4f6e-8230-805555103296;3;;;;;;ReceptionHours;38
8488;5a62e9a5-0794-4a73-88b1-981627184d4c;4;;;;;;ReceptionHours;38
8489;c668d7a9-c646-42a3-86e4-4a40c0d6a2af;5;08:00:00;17:00:00;;;;ReceptionHours;38
8490;d9100b2a-725c-472b-a3cf-725818246065;6;;;;;;ReceptionHours;38
8491;038af221-51ae-45b7-8b67-32b191076be3;1;08:00:00;17:00:00;;;;ReceptionHours;38
8492;86eda61f-a964-474c-9b2b-3a884d807c27;0;;;;;;OpeningHours;38
8493;08630ff2-ab59-4a82-9b27-dfe95a2da622;2;08:00:00;17:00:00;;;;OpeningHours;38
8494;945eb2fb-b5b5-4fea-ae6b-b92f6fd04e27;3;08:00:00;17:00:00;;;;OpeningHours;38
8495;4caae27f-4d97-4207-b18f-590efe987f78;4;08:00:00;17:00:00;;;;OpeningHours;38
8496;3921886b-5c93-4b9b-9664-4840f6a7094e;5;08:00:00;17:00:00;;;;OpeningHours;38
8497;68dc5933-c5b8-46cf-ba2e-fdd9ae4cbd26;6;;;;;;OpeningHours;38
8498;b60fbfb4-2fc2-465c-b57a-e602385b11a2;1;08:00:00;17:00:00;;;;OpeningHours;38
8499;ca07c3fb-4851-4354-81d7-4c3efe04487c;0;;;;;;ReceptionHours;39
8500;7c7632cc-6a1c-4a04-b0f0-c0ef9010f064;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;39
8501;5978dd32-52af-4b4d-91cf-9229f00fe78c;3;;;;;;ReceptionHours;39
8502;a0bc4108-621e-44d1-94cf-22028a087e5d;4;;;;;;ReceptionHours;39
8503;cd72b0e8-f870-40b2-9920-71beb4bc3611;5;09:00:00;16:00:00;12:00:00;13:00:00;;ReceptionHours;39
8504;1097d775-d624-4b22-9894-9aac9dfb608c;6;;;;;;ReceptionHours;39
8505;394a4dd1-15b1-49d6-98d9-0b2afadd7214;1;;;;;;ReceptionHours;39
8506;20a17e05-b99a-4a6e-a2f7-7ee84f5b1438;0;;;;;;OpeningHours;39
8507;5416b725-31bb-43dc-bb09-9a2d0906bde5;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;39
8508;20233b66-b34b-4fcb-a317-6c9c9984b127;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;39
8509;f712e5ed-d17c-42b2-a3d8-6fb3639f5a44;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;39
8510;38ddef23-8e05-4a7f-b102-5e9d554053f6;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;39
8511;40fa6223-a4df-4606-9280-501ea90535d9;6;;;;;;OpeningHours;39
8512;be30159b-6611-49e5-bfa3-5052be987293;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;39
8513;9d135b82-5501-4252-90b7-ead1d47633fb;0;;;;;;ReceptionHours;40
8514;6301f016-cfe4-4589-9c9d-cc37ee347129;2;09:00:00;16:00:00;;;без перерыва;ReceptionHours;40
8515;9d07236a-2f9a-48ef-acb6-d8a9975424de;3;;;;;;ReceptionHours;40
8516;320d0a49-bfed-4e33-963d-8d9d68c9403c;4;;;;;;ReceptionHours;40
8517;2c53cce3-8bdf-4a00-812c-a537fcaede82;5;;;;;;ReceptionHours;40
8518;a07812b9-6e4b-4cd7-8689-6b05e87b0d8f;6;;;;;;ReceptionHours;40
8519;6ed683ea-d2c3-4316-b4f3-130b636f9eb3;1;09:00:00;16:00:00;;;без перерыва;ReceptionHours;40
8520;539469fa-2549-43f4-b9e9-660fa7f71a6a;0;;;;;;OpeningHours;40
8521;49d34a8c-323e-419e-b1cb-00bbee120bd1;2;09:00:00;16:00:00;;;;OpeningHours;40
8522;638cb16b-3db9-43d8-ba2d-936a590e5ae5;3;;;;;;OpeningHours;40
8523;d66f8745-8376-4bcc-8dab-63b9f82ad364;4;;;;;;OpeningHours;40
8524;10f1368e-99c2-417f-afdf-74c4cca52a42;5;;;;;;OpeningHours;40
8525;9e49042b-6219-4a4b-bc75-392799ed7922;6;;;;;;OpeningHours;40
8526;3c6d491d-2daa-4ab2-ad49-8173f1ffb719;1;09:00:00;16:00:00;;;;OpeningHours;40
8527;345e45b2-5b40-4420-bae6-3a86261a7708;0;;;;;;ReceptionHours;41
8528;990c1482-baf1-4647-b083-ac1738318b64;2;;;;;;ReceptionHours;41
8529;df87bb79-7263-48c6-aa4a-6103bc27417c;3;12:00:00;17:00:00;;;;ReceptionHours;41
8530;737ee7bb-6be4-47fc-afbf-ef943d74f7dd;4;;;;;;ReceptionHours;41
8531;926a906b-1bca-4e02-b02a-d38bf6ad12d0;5;12:00:00;17:00:00;;;;ReceptionHours;41
8532;b5bb5906-69af-4d2a-aedb-60740527ae37;6;;;;;;ReceptionHours;41
8533;43d12cb1-52e7-4372-806b-f5dabac5ec98;1;;;;;;ReceptionHours;41
8534;41b53c49-9486-4920-95c6-473976990255;0;;;;;;OpeningHours;41
8535;6b5fec45-8437-4f8b-8b88-269993b38f57;2;08:00:00;17:00:00;;;;OpeningHours;41
8536;e8d647b6-9c86-461d-b5e7-0078563af3b7;3;08:00:00;17:00:00;;;;OpeningHours;41
8537;a786ffe6-ae2e-4d0b-a56d-d2dc4e48f86c;4;08:00:00;17:00:00;;;;OpeningHours;41
8538;38eb65de-3887-4d95-a674-7c306ccb8b71;5;08:00:00;17:00:00;;;;OpeningHours;41
8539;28b05de6-9912-40ed-8e05-ec2558ca9c9c;6;;;;;;OpeningHours;41
8540;a569416e-0077-4d8e-9daf-8c0e20b89803;1;08:00:00;17:00:00;;;;OpeningHours;41
8541;8e76fdfe-0894-401f-a001-ad0d88850edd;0;;;;;;ReceptionHours;42
8542;ab9bda74-87a2-4d56-8c1d-088c979a98d1;2;09:00:00;16:00:00;;;без обеда;ReceptionHours;42
8543;753d9a17-2c58-45ad-a24d-2d4291ceaad6;3;;;;;;ReceptionHours;42
8544;7a1df6dc-0d22-4bdd-9341-e86963bf64a6;4;;;;;;ReceptionHours;42
8545;88e35766-d210-4fc3-aa84-dc319d1bfef5;5;;;;;;ReceptionHours;42
8546;527e29d5-4063-4bb4-aa1f-a5eb4d89475b;6;;;;;;ReceptionHours;42
8547;a2d4ace4-5e9a-41a9-9723-14e39e983213;1;09:00:00;16:00:00;;;без обеда;ReceptionHours;42
8548;a08b6eeb-a974-4b46-bd4c-03bdf90f57fe;0;;;;;;OpeningHours;42
8549;d1ca2d30-aa89-49cd-b193-b570cf7576e6;2;09:00:00;16:00:00;;;;OpeningHours;42
8550;a0a7adc1-0456-4a75-99d5-df394aca8122;3;;;;;;OpeningHours;42
8551;92e17bc3-5219-463a-bff4-8e2c08202718;4;;;;;;OpeningHours;42
8552;5deb2e09-f938-4773-a4a6-0d9eb4b44c4a;5;;;;;;OpeningHours;42
8553;08ca482f-108f-44ec-bf99-bd7c62917326;6;;;;;;OpeningHours;42
8554;e4cbcb94-fdbf-4710-951b-fdf66a3f7354;1;09:00:00;16:00:00;;;;OpeningHours;42
8555;4411830a-14ca-45d1-bbcd-f264ee17a0a2;0;;;;;;ReceptionHours;44
8556;c48e6475-c95e-4513-846f-e23800f4303c;2;18:00:00;20:00:00;;;;ReceptionHours;44
8557;ffe27185-e628-4716-9106-dd0bf4f9f35d;3;18:00:00;20:00:00;;;;ReceptionHours;44
8558;7eb3fbb0-0f33-4969-9cb5-1f0622c1fc72;4;18:00:00;20:00:00;;;;ReceptionHours;44
8559;dc4097a2-244b-481b-a87f-412db6f2aea6;5;;;;;;ReceptionHours;44
8560;39cb5487-7f57-4b8f-8b83-c14657efe753;6;;;;;;ReceptionHours;44
8561;e10b5d45-54f2-4386-8c5b-93c2100d96d6;1;18:00:00;20:00:00;;;;ReceptionHours;44
8562;a3fe59ae-1bc2-4158-91f1-ad66bcd25d7d;0;;;;;;OpeningHours;44
8563;b9aac2ba-fe08-4e86-b103-0084bae22601;2;18:00:00;20:00:00;;;;OpeningHours;44
8564;a63629bf-1d43-48d7-a953-f37d26fcb587;3;18:00:00;20:00:00;;;;OpeningHours;44
8565;5127495d-d10d-4bf9-ba03-4d8c26563f43;4;18:00:00;20:00:00;;;;OpeningHours;44
8566;f336ddff-1f5c-4b52-a59c-b14cdfe88bb1;5;18:00:00;20:00:00;;;;OpeningHours;44
8567;4b412b85-1e4f-4856-9a61-72e025357feb;6;;;;;;OpeningHours;44
8568;f46ed9db-3419-482f-88ea-5f79bc73b9a6;1;18:00:00;20:00:00;;;;OpeningHours;44
8569;a9ca85e8-86f6-4f1c-8ea4-669c2c5f6ce0;0;;;;;;ReceptionHours;45
8570;8bfa5d21-8eb4-4ae9-88ab-6e9a93719a4a;2;;;;;;ReceptionHours;45
8571;83386185-3aa9-4f0f-ae14-0cf42745c31e;3;14:00:00;16:00:00;;;;ReceptionHours;45
8572;77f3654f-4782-4eb5-98c5-69cfc3c2b2d6;4;;;;;;ReceptionHours;45
8573;50d2fa61-e7bb-4501-a503-0d11791a7e89;5;;;;;;ReceptionHours;45
8574;5ec30690-f57c-4884-985f-072c79322abf;6;;;;;;ReceptionHours;45
8575;2d6c1b5f-1499-4e03-9342-46fe553f996c;1;;;;;;ReceptionHours;45
8576;fff23b82-7de7-48c5-a5ca-bca9d1e1da61;0;;;;;;OpeningHours;45
8577;6b15800c-2a65-4883-9b09-5293e0a5f8a3;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;45
8578;0e638b63-9247-4d1c-81c2-e3619bf64934;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;45
